Event,Name,Team Code,Team Name,Percent
F-100-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,0.3900000000000002
F-100-BUTTERFLY-LCM,"LIU, Zige",CHN,People's Republic of China,98.43000000001345
F-100-BUTTERFLY-LCM,"SJOESTROEM, Sarah",SWE,Sweden,1.1600000000000008
F-100-BUTTERFLY-LCM,"SCHIPPER, Jess",AUS,Australia,0.4100000000000002
F-100-BREASTSTROKE-LCM,"JI, Liping",CHN,People's Republic of China,70.00999999999891
F-100-BREASTSTROKE-LCM,"MEILUTYTE, Ruta",LTU,Lithuania,17.06999999999987
F-100-BREASTSTROKE-LCM,"HARDY, Jessica",USA,United States of America,6.209999999999912
F-100-BREASTSTROKE-LCM,"SONI, Rebecca",USA,United States of America,4.739999999999943
F-100-BREASTSTROKE-LCM,"KING, Lilly",USA,United States of America,1.5300000000000011
F-100-BREASTSTROKE-LCM,"EFIMOVA, Yuliya",RUS,Russian Federation,0.38000000000000017
F-100-BREASTSTROKE-LCM,"JONES, Leisel",AUS,Australia,0.060000000000000005
F-100-BACKSTROKE-LCM,"RUSSELL, Sinead",CAN,Canada,93.66000000001101
F-100-BACKSTROKE-LCM,"FRANKLIN, Missy",USA,United States of America,3.519999999999969
F-100-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,1.7000000000000013
F-100-BACKSTROKE-LCM,"SPOFFORTH, Gemma",GBR,Great Britain,1.1200000000000008
